,AT_load_actual_entsoe_power_statistics,BA_load_actual_entsoe_power_statistics,BE_load_actual_entsoe_power_statistics,BG_load_actual_entsoe_power_statistics,CH_load_actual_entsoe_power_statistics,CZ_load_actual_entsoe_power_statistics,DE_load_actual_entsoe_power_statistics,DK_load_actual_entsoe_power_statistics,EE_load_actual_entsoe_power_statistics,ES_load_actual_entsoe_power_statistics,FI_load_actual_entsoe_power_statistics,FR_load_actual_entsoe_power_statistics,GR_load_actual_entsoe_power_statistics,HR_load_actual_entsoe_power_statistics,HU_load_actual_entsoe_power_statistics,IE_load_actual_entsoe_power_statistics,IS_load_actual_entsoe_power_statistics,IT_load_actual_entsoe_power_statistics,LT_load_actual_entsoe_power_statistics,LU_load_actual_entsoe_power_statistics,LV_load_actual_entsoe_power_statistics,ME_load_actual_entsoe_power_statistics,MK_load_actual_entsoe_power_statistics,NL_load_actual_entsoe_power_statistics,NO_load_actual_entsoe_power_statistics,PL_load_actual_entsoe_power_statistics,PT_load_actual_entsoe_power_statistics,RO_load_actual_entsoe_power_statistics,RS_load_actual_entsoe_power_statistics,SE_load_actual_entsoe_power_statistics,SI_load_actual_entsoe_power_statistics,SK_load_actual_entsoe_power_statistics
24,5805.0,945.59,7739.0,3007.0,5918.0,5330.0,45426.9897959,2727.0,603.5,25780.0,7229.52,39697.0,5442.0,1791.0,3867.95,2196.05,1967.93,32510.0,838.0,550.14,527.0,273.0,575.0,10271.0,10366.0,13627.5510204,5014.0,4849.0,2972.0,10981.0,1283.0,2640.17
25,5867.0,970.11,7953.0,3057.0,5974.0,5531.0,45285.0612245,2743.8,607.8,25535.0,7215.86,40078.0,5539.0,1800.0,3865.2,2246.47,1972.6,33055.0,867.0,669.72,505.0,282.0,568.0,10553.0,10391.0,13893.877551,4966.0,4870.0,2921.0,10806.0,1258.0,2650.05
26,5796.0,991.2,7686.0,2987.0,6530.0,5257.0,43550.2755102,2551.2,593.0,25522.0,7040.54,38850.0,5481.0,1831.0,3868.19,2203.97,1990.98,32148.0,865.0,622.84,507.0,283.0,557.0,10416.0,9921.0,13840.816326499998,4887.0,4768.0,2892.0,10242.0,1268.0,2634.99
27,5152.0,975.98,7294.0,2922.0,6341.0,4925.0,38464.4081633,2410.0,556.2,24020.0,6953.71,37123.0,5301.0,1805.0,3531.06,2131.5,1995.28,29443.0,828.0,569.18,498.0,293.0,561.0,9870.0,9794.0,11910.2040816,4544.0,4619.0,2817.0,10176.0,1146.0,2495.76
28,5569.0,938.83,7421.0,3272.12,5738.0,5360.0,41050.5918367,2633.9,568.3,22755.0,6953.16,35954.0,6304.0,1547.0,3588.29,2196.25,2035.04,24274.0,881.0,648.65,505.0,285.0,504.0,10269.0,10197.7,12756.122448999999,4641.0,4627.0,2786.0,10369.0,1144.0,2559.55
29,6046.0,990.14,8034.0,3149.39,5736.0,5546.0,45002.8163265,2746.5,610.2,25318.0,7139.62,38933.0,5634.0,1629.0,3834.58,2312.28,2059.64,29643.0,927.0,650.39,499.0,283.0,489.0,10752.0,10828.53,14328.571428600002,5176.0,4926.0,2862.0,10638.0,1246.0,2624.14
30,6102.0,993.82,8040.0,3119.76,5726.0,5208.0,44951.1428571,2757.1,620.2,25738.0,7198.88,39205.0,5449.0,1775.0,3946.15,2358.41,2058.57,30977.0,928.0,563.0,522.0,314.0,495.0,10888.0,10752.61,14452.0408163,5103.0,4899.0,2817.0,10969.0,1307.0,2668.13
31,6216.0,1023.03,7999.0,3115.27,5746.0,4987.0,45101.7653061,2751.8,612.3,25840.0,7410.3,40033.0,5414.0,1715.0,4080.23,2346.34,2065.92,31915.0,900.0,581.29,511.0,330.0,508.0,11007.0,10836.03,14574.489795899999,5065.0,4960.0,3054.0,11219.0,1354.0,2584.26
32,6229.0,1042.57,8172.0,3183.2,6184.0,5110.0,45854.2653061,2728.0,616.3,25498.0,7526.91,40675.0,5548.0,1787.0,4074.12,2430.89,2072.99,33091.0,866.0,652.52,512.0,330.0,526.0,11313.0,10700.51,14333.6734694,4970.0,4912.0,3111.0,10668.0,1368.0,2635.17
33,5995.0,1044.0,7872.0,3156.64,5812.0,4921.0,43494.0714286,2604.4,595.1,24635.0,7251.73,39353.0,5721.0,1890.0,3991.39,2386.15,2036.74,33456.0,881.0,629.82,504.0,313.0,532.0,10913.0,10345.7,14551.020408200002,4940.0,4980.0,3119.0,10057.0,1284.0,2587.65
34,5318.0,1046.46,7255.0,3053.53,6184.0,4817.0,38682.397959199996,2499.7,562.3,22969.0,7066.07,36631.0,5531.0,1885.0,3694.02,2273.32,2045.02,29998.0,876.0,621.14,502.0,323.0,591.0,10213.0,10287.8,12870.408163299999,4536.0,4691.0,3114.0,9826.0,1216.0,2514.85
35,5271.0,961.0,6994.0,2875.75757576,4196.0,5779.0,42623.0769231,2534.0,550.0,21249.0,7312.0,36138.0,4084.0,1362.0,3168.0,1999.0,1930.0,24030.0,776.0,438.0,521.0,251.0,559.0,9345.0,10177.0,11776.0,4311.0,3975.0,2691.0,10667.0,1212.0,2442.0
36,5870.0,981.0,7837.0,2973.73737374,4778.0,5993.0,46448.3516484,2614.0,591.0,23149.0,7304.0,40037.0,4146.0,1449.0,3517.0,2134.0,1961.0,27272.0,832.0,479.0,535.0,257.0,587.0,9415.0,10610.0,13359.0,4698.0,4451.0,2891.0,11206.0,1108.0,2616.0
37,6048.0,986.0,7819.0,3031.31313131,4258.0,6198.0,46982.4175824,2506.0,557.0,23433.0,7177.0,40533.0,4288.0,1419.0,3458.0,2205.0,1940.0,27779.0,852.0,472.0,534.0,256.0,592.0,9549.0,10862.0,13353.0,4757.0,4434.0,2904.0,11497.0,1126.0,2632.0
38,5927.0,994.0,8007.0,3026.26262626,4230.0,6226.0,46397.8021978,2264.0,574.0,23495.0,7206.0,40289.0,4261.0,1295.0,3517.0,2164.0,1926.0,27845.0,865.0,471.0,545.0,259.0,596.0,9625.0,11151.0,13650.0,4775.0,4506.0,2906.0,11768.0,1119.0,2638.0
39,5919.0,1034.0,7956.0,3019.19191919,4279.0,6222.0,46456.043956,2097.0,585.0,23505.0,7518.0,40093.0,4262.0,1412.0,3544.0,2175.0,1869.0,28056.0,855.0,484.0,543.0,265.0,637.0,9843.0,11149.0,13595.0,4772.0,4593.0,3027.0,11750.0,1111.0,2674.0
40,5551.0,1031.0,7653.0,3017.17171717,4429.0,5752.0,43606.5934066,2241.0,578.0,22968.0,7419.0,38090.0,4285.0,1420.0,3541.0,2203.0,1909.0,27696.0,844.0,469.0,536.0,264.0,629.0,9499.0,10922.0,13580.0,4754.0,4399.0,3031.0,11536.0,1116.0,2557.0
41,5081.0,1007.0,7116.0,2898.98989899,4343.0,5394.0,38450.5494505,2315.0,557.0,20931.0,7374.0,36072.0,3933.0,1374.0,3265.0,2161.0,1919.0,24621.0,806.0,440.0,511.0,257.0,629.0,9078.0,10595.0,12011.0,4443.0,4147.0,2934.0,11028.0,1032.0,2452.0
42,5411.0,897.0,7067.0,2912.0,4294.0,5564.0,41372.1649485,2599.0,574.0,21991.0,7317.0,35899.0,4037.0,1267.0,3301.0,1952.0,1890.0,23317.0,806.0,616.0,514.0,263.0,591.0,9158.0,10127.0,11806.0,4357.0,4215.0,2605.0,11044.0,1115.0,2406.0
43,5904.0,926.0,7585.0,3014.0,4582.0,5720.0,45591.7525773,2676.0,624.0,23696.0,7401.0,38661.0,4237.0,1330.0,3594.0,2095.0,1920.0,26933.0,846.0,661.0,559.0,258.0,606.0,9815.0,10458.0,13415.0,4701.0,4631.0,2764.0,11332.0,1164.0,2466.0
44,5994.0,951.0,7624.0,3023.0,4796.0,5801.0,45680.4123711,2687.0,628.0,23850.0,7342.0,38835.0,4184.0,1310.0,3676.0,2108.0,1920.0,27566.0,848.0,575.0,551.0,263.0,609.0,9924.0,10392.0,13618.0,4628.0,4768.0,2738.0,11272.0,1219.0,2636.0
45,5860.0,959.0,7834.0,3026.0,4874.0,5771.0,45947.4226804,2645.0,619.0,23679.0,7432.0,38790.0,4147.0,1351.0,3685.0,2129.0,1949.0,27583.0,851.0,581.0,549.0,263.0,575.0,9889.0,10731.0,13469.0,4721.0,4771.0,2820.0,11366.0,1244.0,2647.0
46,5810.0,950.0,7841.0,3022.0,4770.0,5787.0,45705.154639199995,2631.0,605.0,23725.0,7532.0,39052.0,4058.0,1321.0,3695.0,2182.0,1898.0,28039.0,855.0,625.0,538.0,265.0,605.0,10079.0,10912.0,13634.0,4644.0,4732.0,2834.0,11373.0,1241.0,2670.0
47,5386.0,972.0,7555.0,2992.0,4386.0,5189.0,43741.2371134,2521.0,598.0,23239.0,7404.0,37377.0,4123.0,1343.0,3620.0,2203.0,1924.0,28218.0,829.0,644.0,539.0,252.0,606.0,9688.0,10642.0,13371.0,4539.0,4558.0,2802.0,11057.0,1220.0,2597.0
48,5022.0,974.0,7236.0,2889.0,4165.0,4968.0,38573.1958763,2421.0,568.0,21117.0,7123.0,35214.0,4005.0,1308.0,3350.0,2093.0,1915.0,24920.0,797.0,573.0,521.0,251.0,594.0,9227.0,10468.0,11948.0,4169.0,4392.0,2786.0,10645.0,1110.0,2425.0
49,5369.0,932.0,7211.0,2995.0,5793.0,5626.0,42657.7319588,2600.8,652.0,21283.0,7396.0,35546.243722,4079.0,1274.0,3388.0,2106.0,1945.0,23132.0,840.0,606.0,513.0,246.0,559.0,9955.0,10365.0,12280.0,4304.0,4234.0,2714.0,10846.0,1113.0,2384.0
50,5843.0,969.0,7830.0,3074.0,6156.0,5838.0,46964.9484536,2857.8,659.0,22698.0,7562.0,38652.948722,4208.0,1367.0,3735.0,2240.0,1932.0,28277.0,909.0,668.0,526.0,276.0,595.0,10345.0,10702.0,13941.0,4595.0,4607.0,2825.0,10873.0,1144.0,2529.0
51,5926.0,980.0,7856.0,3075.0,6096.0,5860.0,46821.64948450001,2762.0,633.0,23148.0,7389.0,39403.776722,4283.0,1513.0,3815.0,2266.0,1943.0,28642.0,925.0,660.0,546.0,269.0,601.0,10333.0,10771.0,14021.0,4660.0,4731.0,2837.0,11307.0,1180.0,2535.0
52,6040.0,1004.0,7825.0,3104.0,6080.0,5907.0,47822.68041240001,2840.2,651.0,23044.0,7413.0,39426.367722,4330.0,1521.0,3900.0,2248.0,1938.0,29334.0,933.0,590.0,551.0,258.0,594.0,10401.0,10954.0,14130.0,4543.0,4795.0,2888.0,11187.0,1245.0,2384.0
53,5949.0,1003.0,7815.0,3156.0,6337.0,5879.0,46818.556701,2919.0,658.0,22455.0,5870.0,39357.885722000006,4468.0,1531.0,3936.0,2251.0,1936.0,29795.0,947.0,637.0,562.0,264.0,594.0,10407.0,10691.0,14190.0,4575.0,4792.0,2948.0,10858.0,1250.0,2621.0
54,5671.0,1027.0,7612.0,3149.0,6332.0,5260.0,44113.4020619,2582.5,640.0,22298.0,5194.0,38003.287722,4578.0,1461.0,3817.0,2278.0,1940.0,28812.0,900.0,673.0,535.0,270.0,597.0,10175.0,10902.0,13850.0,4517.0,4827.0,2995.0,10688.0,1251.0,2552.0
55,5156.0,995.0,7174.0,3052.0,5737.0,4996.0,39136.0824742,2491.7,613.0,20642.0,6811.0,36113.05572200001,4377.0,1495.0,3407.0,2173.0,1928.0,24730.0,859.0,623.0,520.0,268.0,602.0,9709.0,10944.0,12284.0,4131.0,4498.0,2862.0,10803.0,1141.0,2414.0
56,5370.0,928.34,7124.0,2990.01,5603.0,5625.0,40646.6530612,2610.2,594.2,21510.0,7357.81,35326.0,4366.0,1416.0,3362.14,1935.58,1944.81,22955.0,846.0,629.38,523.0,237.0,536.0,10148.0,10257.97,12323.4693878,4299.0,4403.0,2704.0,11113.0,1131.0,2510.25
57,5900.0,939.77,7696.0,3080.6,5850.0,5825.0,44392.9795918,2727.9,622.1,23324.0,7519.17,38201.0,4385.0,1492.0,3626.03,2062.5,1954.69,27210.0,903.0,560.93,544.0,239.0,535.0,10527.0,10398.48,14131.632653100001,4734.0,4703.0,2746.0,11042.0,1175.0,2661.42
58,6124.0,940.37,7698.0,2980.33,6002.0,5919.0,44864.602040800004,2736.0,612.0,23446.0,7634.44,38441.0,4270.0,1468.0,3629.33,2071.23,1960.54,28329.0,920.0,607.38,557.0,241.0,540.0,10577.0,10455.06,14117.346938799998,4770.0,4749.0,2769.0,11199.0,1231.0,2677.51
59,5942.0,957.83,7754.0,2949.18,5873.0,5917.0,45044.5306122,2733.2,621.2,23379.0,7505.56,38565.0,4284.0,1467.0,3721.53,2096.64,1965.77,27803.0,934.0,565.17,570.0,243.0,542.0,10481.0,10491.82,14153.061224500001,4647.0,4733.0,2726.0,11388.0,1212.0,2697.18
60,5953.0,936.36,7794.0,2948.6,5966.0,6001.0,44833.2857143,2723.0,648.4,23649.0,7707.29,38484.0,4135.0,1464.0,3743.58,2122.17,1965.85,27667.0,943.0,661.56,558.0,272.0,546.0,10521.0,10639.59,14257.142857100001,4668.0,4823.0,2832.0,11387.0,1210.0,2714.22
61,5574.0,967.5,7409.0,2943.2,5535.0,5422.0,42607.602040800004,2557.5,620.7,22954.0,7551.18,37059.0,4173.0,1470.0,3692.13,2145.24,1966.76,27594.0,923.0,670.14,552.0,245.0,563.0,10145.0,10923.43,14013.265306099998,4569.0,4834.0,2922.0,10927.0,1154.0,2661.48
62,5136.0,955.27,7077.0,2930.88,5816.0,5142.0,38031.5,2473.2,610.8,21376.0,7294.24,35197.0,3902.0,1413.0,3377.58,2043.66,1965.68,23687.0,887.0,649.26,530.0,243.0,561.0,9861.0,10342.67,12666.326530600001,4269.0,4525.0,2877.0,10641.0,1035.0,2523.78
63,5709.0,945.0,7325.0,3129.74,6001.0,5886.0,41607.5714286,2705.2,643.2,21722.0,7817.1,39003.0,4491.0,1313.0,3548.09,2255.0,2040.42,22517.0,955.0,668.8,543.0,259.0,521.0,10200.0,11157.33,13178.5714286,4384.0,4585.0,2669.0,11700.0,1153.0,2548.81
64,6193.0,980.0,7935.0,3238.26,6072.0,6179.0,46531.3571429,2778.8,657.5,23532.0,7859.2,41528.0,4892.0,1410.0,3901.13,2377.38,2080.28,27203.0,997.0,677.54,570.0,288.0,535.0,10617.0,11106.29,14785.7142857,4780.0,4995.0,2769.0,11781.0,1244.0,2701.07
65,6378.0,978.0,7875.0,3172.7,6246.0,6246.0,46144.4387755,2805.7,654.1,23881.0,7935.05,42279.0,4824.0,1422.0,3935.98,2375.33,2059.27,26629.0,1000.0,620.23,578.0,294.0,497.0,10604.0,11502.42,14873.4693878,4811.0,4994.0,2891.0,12324.0,1282.0,2720.94
66,6417.0,990.0,7911.0,3102.86,6584.0,6273.0,46419.2142857,2821.5,656.8,23826.0,7785.03,41936.0,4547.0,1556.0,3994.57,2433.99,2061.33,27192.0,992.0,525.86,565.0,292.0,481.0,10548.0,11711.71,14872.4489796,4827.0,4982.0,2922.0,12705.0,1306.0,2784.39
67,6269.0,1000.0,7855.0,3136.93,6387.0,6241.0,46145.0204082,2793.6,654.6,23747.0,7792.52,41036.0,4356.0,1569.0,4031.35,2389.61,2051.95,27904.0,995.0,676.98,579.0,263.0,505.0,10581.0,11665.81,14951.020408200002,4854.0,4996.0,3054.0,12110.0,1267.0,2785.32
68,5865.0,1010.0,7648.0,3042.36,6374.0,5807.0,43948.0510204,2683.6,645.6,23587.0,7764.65,39333.0,4272.0,1456.0,3918.57,2425.79,2074.39,27421.0,972.0,640.41,556.0,270.0,493.0,10449.0,11476.17,15090.816326499998,4772.0,4926.0,3131.0,11710.0,1237.0,2713.87
69,5320.0,991.0,7177.0,2998.86,6106.0,5362.0,39252.3163265,2587.0,632.5,21818.0,7730.07,37029.0,4038.0,1505.0,3586.05,2395.14,2059.33,23382.0,938.0,652.43,530.0,265.0,502.0,9997.0,11186.22,13296.938775499999,4425.0,4691.0,3038.0,11226.0,1097.0,2589.95
70,5544.0,940.0,7441.0,2990.90909091,4154.0,6043.0,39423.0769231,2674.0,757.0,20040.0,8834.0,40904.0,3484.0,1374.0,3220.0,2365.0,1979.0,23454.0,884.0,550.0,594.0,266.0,722.0,9260.0,12731.0,12253.0,4261.0,4435.0,3294.0,13625.0,1151.0,2541.0
71,5994.0,969.0,8126.0,3458.58585859,4041.0,6030.0,44678.021978,2433.0,769.0,21760.0,8792.0,43471.0,3851.0,1296.0,3528.0,2459.0,1967.0,27369.0,895.0,667.0,679.0,271.0,756.0,9761.0,12687.0,13593.0,4543.0,4979.0,3428.0,13744.0,1217.0,2701.0
72,6148.0,973.0,8181.0,3466.66666667,3890.0,6031.0,45230.769230800004,2628.0,760.0,21592.0,8622.0,43189.0,3844.0,1325.0,3552.0,2430.0,1955.0,27747.0,885.0,655.0,636.0,263.0,772.0,9609.0,12782.0,13413.0,4422.0,4972.0,3407.0,13364.0,1241.0,2684.0
73,5809.0,965.0,7931.0,3420.2020202,3643.0,5963.0,44243.956044,2697.0,761.0,21912.0,8638.0,41583.0,3928.0,1316.0,3524.0,2467.0,1966.0,27401.0,887.0,580.0,705.0,264.0,743.0,9698.0,12444.0,13244.0,4462.0,4941.0,3233.0,13073.0,1263.0,2697.0
74,5809.0,952.0,8182.0,3454.54545455,3499.0,5845.0,46557.1428571,2757.0,735.0,22144.0,8735.0,43221.0,3944.0,1317.0,3487.0,2447.0,1948.0,26961.0,893.0,662.0,600.0,274.0,748.0,9625.0,12936.0,13320.0,4500.0,4961.0,3181.0,13605.0,1253.0,2617.0
75,5762.0,953.0,7949.0,3335.35353535,4238.0,5301.0,44178.021978,2657.0,713.0,21747.0,8775.0,45365.0,4033.0,1315.0,3443.0,2470.0,1937.0,26974.0,853.0,602.0,593.0,280.0,749.0,9548.0,13285.0,13257.0,4443.0,4974.0,3135.0,13961.0,1234.0,2552.0
76,5190.0,928.0,7466.0,3371.71717172,3991.0,5050.0,38287.912087900004,2501.0,705.0,20088.0,8593.0,45572.0,3851.0,1373.0,3122.0,2319.0,1966.0,24189.0,822.0,630.0,588.0,266.0,752.0,9109.0,13022.0,11900.0,4063.0,4272.0,2985.0,13831.0,1121.0,2443.0
77,5617.0,983.0,7585.0,3212.0,4221.0,6146.0,44009.2783505,2783.0,672.0,20221.0,8517.0,41831.0,3843.0,1359.0,3348.0,2255.0,1734.0,22879.0,875.0,589.0,552.0,259.0,762.0,9238.0,13445.0,12708.0,4205.0,4560.0,3546.0,13472.0,1122.0,2529.0
78,6265.0,1027.0,8308.0,3330.0,4613.0,6558.0,49746.39175259999,2880.0,711.0,21981.0,8557.0,44861.0,4031.0,1436.0,3640.0,2311.0,1758.0,26460.0,923.0,684.0,596.0,271.0,765.0,9896.0,13492.0,14145.0,4525.0,4878.0,3581.0,13589.0,1208.0,2662.0
79,6439.0,1054.0,8390.0,3437.0,4395.0,6608.0,50068.0412371,2850.0,703.0,22062.0,8943.0,46257.0,3934.0,1517.0,3684.0,2291.0,1768.0,26828.0,917.0,633.0,590.0,293.0,850.0,9851.0,13553.0,14338.0,4539.0,5041.0,3811.0,14176.0,1192.0,2749.0
